Time,Activity,PhoneDevice,android_sensor_accelerometer0,android_sensor_accelerometer1,android_sensor_accelerometer2,Lat,Long,XYZ
1500569223700,georgia,motorola-XT1096,-2.327163935,8.494627953,-1.312022567,30.6189898,-96.3396592,X
1500569223760,georgia,motorola-XT1096,-2.23139596,9.911994934,0.258573771,30.6189898,-96.3396592,Y
1500569223840,georgia,motorola-XT1096,-1.197100878,7.489062786,-0.287304193,30.6189898,-96.3396592,X
1500569223890,georgia,motorola-XT1096,-3.725377798,9.222464561,1.369483352,30.6189898,-96.3396592,Z
1500569223940,georgia,motorola-XT1096,-4.367023945,10.81221485,1.197100878,30.6189898,-96.3396592,Z
1500569224000,georgia,motorola-XT1096,-0.89064306,10.74517727,0.105344877,30.6189898,-96.3396592,Z
1500569224060,georgia,motorola-XT1096,-5.813121796,12.00931549,3.007117271,30.6189898,-96.3396592,Z
1500569224130,georgia,motorola-XT1096,-3.667917013,6.770802498,-0.268150598,30.6189898,-96.3396592,Y
1500569224180,georgia,motorola-XT1096,-6.694188118,10.96544361,3.811569214,30.6189898,-96.3396592,X
1500569224240,georgia,motorola-XT1096,-2.920926094,10.58237171,1.130063176,30.6189898,-96.3396592,X
1500569224320,georgia,motorola-XT1096,-2.901772499,10.88882923,0.105344877,30.6189898,-96.3396592,Z
1500569224320,georgia,motorola-XT1096,-2.52827692,8.753201485,0.986411095,30.6189898,-96.3396592,X
1500569224350,georgia,motorola-XT1096,-3.773261786,9.299078941,0.33518824,30.6189898,-96.3396592,Z
1500569224350,georgia,motorola-XT1096,-3.093308687,10.88882923,1.216254473,30.6189898,-96.3396592,Z
1500569224370,georgia,motorola-XT1096,-1.120486379,9.270348549,-0.612915635,30.6189898,-96.3396592,X
1500569224400,georgia,motorola-XT1096,-2.078166962,10.75475407,-1.790862918,30.6189898,-96.3396592,X
1500569224420,georgia,motorola-XT1096,-2.480392933,10.60152531,-0.766144514,30.6189898,-96.3396592,Y
1500569224470,georgia,motorola-XT1096,-3.323152065,10.89840603,-0.900219858,30.6189898,-96.3396592,X
1500569224470,georgia,motorola-XT1096,-3.45722723,13.28303146,1.015141487,30.6189898,-96.3396592,Y
1500569224490,georgia,motorola-XT1096,-2.15478158,9.107542992,0.363918662,30.6189898,-96.3396592,X
1500569224490,georgia,motorola-XT1096,-1.101332784,10.16099167,-2.078166962,30.6189898,-96.3396592,Z
1500569224510,georgia,motorola-XT1096,-2.240972757,11.40597725,-0.37349546,30.6189898,-96.3396592,Z
1500569224530,georgia,motorola-XT1096,-1.838746905,7.603984833,1.043871999,30.6189898,-96.3396592,Y
1500569224550,georgia,motorola-XT1096,-1.072602391,10.70687008,0.63206923,30.6189898,-96.3396592,X
1500569224570,georgia,motorola-XT1096,0.095768064,9.404424667,1.340752959,30.6189898,-96.3396592,X
1500569224590,georgia,motorola-XT1096,2.049436569,8.523358345,-1.206677675,30.6189898,-96.3396592,Y
1500569224620,georgia,motorola-XT1096,-0.727837324,11.94227791,-0.536301196,30.6189898,-96.3396592,Y
1500569224640,georgia,motorola-XT1096,1.340752959,8.599972725,2.825158119,30.6189898,-96.3396592,Z
1500569224660,georgia,motorola-XT1096,0.555454791,10.30464458,0.517147541,30.6189898,-96.3396592,Z
