Time,Activity,PebbleDevice,PebbleAccX,PebbleAccY,PebbleAccZ,Lat,Long
1.50056937068e+12,user5,PebbleTimeSteel,-384.0,173.0,-780.0,30.6188784,-96.3395468
1.50056937072e+12,user5,PebbleTimeSteel,-379.0,207.0,-823.0,30.6188784,-96.3395468
1.50056937076e+12,user5,PebbleTimeSteel,-374.0,235.0,-828.0,30.6188784,-96.3395468
1.5005693708e+12,user5,PebbleTimeSteel,-384.0,225.0,-812.0,30.6188784,-96.3395468
1.50056937084e+12,user5,PebbleTimeSteel,-384.0,286.0,-817.0,30.6188784,-96.3395468
1.50056937088e+12,user5,PebbleTimeSteel,-387.0,302.0,-796.0,30.6188784,-96.3395468
1.50056937092e+12,user5,PebbleTimeSteel,-388.0,214.0,-808.0,30.6188784,-96.3395468
1.50056937096e+12,user5,PebbleTimeSteel,-388.0,154.0,-798.0,30.6188784,-96.3395468
1.500569371e+12,user5,PebbleTimeSteel,-381.0,183.0,-809.0,30.6188784,-96.3395468
1.50056937104e+12,user5,PebbleTimeSteel,-393.0,231.0,-811.0,30.6188784,-96.3395468
1.50056937108e+12,user5,PebbleTimeSteel,-425.0,292.0,-761.0,30.6188784,-96.3395468
1.50056937112e+12,user5,PebbleTimeSteel,-492.0,256.0,-597.0,30.6188784,-96.3395468
1.50056937116e+12,user5,PebbleTimeSteel,-341.0,136.0,-866.0,30.6188784,-96.3395468
1.5005693712e+12,user5,PebbleTimeSteel,-357.0,11.0,-861.0,30.6188784,-96.3395468
1.50056937124e+12,user5,PebbleTimeSteel,-334.0,63.0,-829.0,30.6188784,-96.3395468
1.50056937128e+12,user5,PebbleTimeSteel,-364.0,151.0,-845.0,30.6188784,-96.3395468
1.50056937132e+12,user5,PebbleTimeSteel,-350.0,129.0,-816.0,30.6188784,-96.3395468
1.50056937136e+12,user5,PebbleTimeSteel,-348.0,167.0,-835.0,30.6188784,-96.3395468
1.5005693714e+12,user5,PebbleTimeSteel,-343.0,226.0,-828.0,30.6188784,-96.3395468
1.50056937144e+12,user5,PebbleTimeSteel,-363.0,198.0,-755.0,30.6188784,-96.3395468
1.50056937148e+12,user5,PebbleTimeSteel,-354.0,193.0,-756.0,30.6188784,-96.3395468
1.50056937152e+12,user5,PebbleTimeSteel,-343.0,221.0,-832.0,30.6188784,-96.3395468
1.50056937156e+12,user5,PebbleTimeSteel,-346.0,219.0,-828.0,30.6188784,-96.3395468
1.50056937160e+12,user5,PebbleTimeSteel,-327.0,225.0,-831.0,30.6188784,-96.3395468
1.50056937164e+12,user5,PebbleTimeSteel,-332.0,227.0,-850.0,30.6188784,-96.3395468
1.50056937168e+12,user5,PebbleTimeSteel,-330.0,157.0,-802.0,30.6188784,-96.3395468
1.50056937172e+12,user5,PebbleTimeSteel,-343.0,179.0,-805.0,30.6188784,-96.3395468
1.50056937176e+12,user5,PebbleTimeSteel,-354.0,205.0,-838.0,30.6188784,-96.3395468
1.5005693718e+12,user5,PebbleTimeSteel,-383.0,234.0,-802.0,30.6188784,-96.3395468
1.50056937184e+12,user5,PebbleTimeSteel,-325.0,220.0,-745.0,30.6188784,-96.3395468
